"version","championKey","championNameZh","championNameEn","slot","skillNameZh","skillNameEn","skillId","skillType","resourceType","hasAmmo","damageType","effectTags","controlTags"
"16.3.1","Elise","Elise","Elise","W","Volatile Spiderling / Skittering Frenzy","Volatile Spiderling / Skittering Frenzy","EliseHumanW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 召唤/部署 | 自我增益","无"
"16.3.1","Elise","Elise","Elise","E","Cocoon / Rappel","Cocoon / Rappel","EliseHumanE","主动","{{ abilityresourcename }}","否","无/未标注","控制 | 伤害 | 隐身/伪装 | 治疗/回复","眩晕"
"16.3.1","Elise","Elise","Elise","R","Spider Form","Spider Form","EliseR","主动","No Cost","否","无/未标注","二段/形态切换 | 召唤/部署","无"
"16.3.1","Evelynn","Evelynn","Evelynn","P","Demon Shade","Demon Shade","Evelynn_Passive.png","被动","无","否","无/未标注","隐身/伪装 | 治疗/回复","无"
"16.3.1","Evelynn","Evelynn","Evelynn","Q","Hate Spike","Hate Spike","EvelynnQ","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害","无"
"16.3.1","Evelynn","Evelynn","Evelynn","W","Allure","Allure","EvelynnW","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 控制 | 伤害 | 自我增益","减速 | 魅惑"
"16.3.1","Evelynn","Evelynn","Evelynn","E","Whiplash","Whiplash","EvelynnE","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移 | 治疗/回复 | 自我增益","无"
"16.3.1","Evelynn","Evelynn","Evelynn","R","Last Caress","Last Caress","EvelynnR","主动","{{ abilityresourcename }}","否","魔法","不可选取/无敌/霸体 | 二段/形态切换 | 伤害 | 位移 | 斩杀/缺失生命值联动 | 治疗/回复 | 资源交互 | 自我增益","无"
"16.3.1","Ezreal","Ezreal","Ezreal","P","Rising Spell Force","Rising Spell Force","Ezreal_RisingSpellForce.png","被动","无","否","无/未标注","自我增益","无"
"16.3.1","Ezreal","Ezreal","Ezreal","Q","Mystic Shot","Mystic Shot","EzrealQ","主动","{{ abilityresourcename }}","否","物理","敌方减益 | 伤害 | 资源交互","无"
"16.3.1","Ezreal","Ezreal","Ezreal","W","Essence Flux","Essence Flux","EzrealW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 资源交互","无"
"16.3.1","Ezreal","Ezreal","Ezreal","E","Arcane Shift","Arcane Shift","EzrealE","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移","无"
"16.3.1","Ezreal","Ezreal","Ezreal","R","Trueshot Barrage","Trueshot Barrage","EzrealR","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害 | 资源交互","无"
"16.3.1","Fiddlesticks","Fiddlesticks","Fiddlesticks","P","A Harmless Scarecrow","A Harmless Scarecrow","FiddlesticksP.png","被动","无","否","无/未标注","无","无"
"16.3.1","Fiddlesticks","Fiddlesticks","Fiddlesticks","Q","Terrify","Terrify","FiddleSticksQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 治疗/回复","恐惧"
"16.3.1","Fiddlesticks","Fiddlesticks","Fiddlesticks","W","Bountiful Harvest","Bountiful Harvest","FiddleSticksW","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","Fiddlesticks","Fiddlesticks","Fiddlesticks","E","Reap","Reap","FiddleSticksE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","沉默 | 减速"
"16.3.1","Fiddlesticks","Fiddlesticks","Fiddlesticks","R","Crowstorm","Crowstorm","FiddleSticksR","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移","无"
"16.3.1","Fiora","Fiora","Fiora","P","Duelist's Dance","Duelist's Dance","Fiora_P.png","被动","无","否","无/未标注","治疗/回复 | 自我增益","无"
"16.3.1","Fiora","Fiora","Fiora","Q","Lunge","Lunge","FioraQ","主动","{{ abilityresourcename }}","否","物理","敌方减益 | 伤害 | 位移","无"
"16.3.1","Fiora","Fiora","Fiora","W","Riposte","Riposte","FioraW","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 自我增益","减速 | 眩晕"
"16.3.1","Fiora","Fiora","Fiora","E","Bladework","Bladework","FioraE","主动","{{ abilityresourcename }}","否","无/未标注","控制 | 伤害 | 自我增益","减速"
"16.3.1","Fiora","Fiora","Fiora","R","Grand Challenge","Grand Challenge","FioraR","主动","{{ abilityresourcename }}","否","真实","伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","Fizz","Fizz","Fizz","P","Nimble Fighter","Nimble Fighter","Fizz_P.png","被动","无","否","无/未标注","敌方减益 | 伤害","无"
"16.3.1","Fizz","Fizz","Fizz","Q","Urchin Strike","Urchin Strike","FizzQ","主动","{{ abilityresourcename }}","否","混合(物理+魔法)","伤害 | 位移","无"
"16.3.1","Fizz","Fizz","Fizz","W","Seastone Trident","Seastone Trident","FizzW","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害 | 资源交互 | 自我增益","无"
"16.3.1","Fizz","Fizz","Fizz","E","Playful / Trickster","Playful / Trickster","FizzE","主动","{{ abilityresourcename }}","否","魔法","不可选取/无敌/霸体 | 二段/形态切换 | 控制 | 伤害 | 位移","减速"
"16.3.1","Fizz","Fizz","Fizz","R","Chum the Waters","Chum the Waters","FizzR","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","Galio","Galio","Galio","P","Colossal Smash","Colossal Smash","Galio_Passive.png","被动","无","否","魔法","伤害","无"
"16.3.1","Galio","Galio","Galio","Q","Winds of War","Winds of War","GalioQ","主动","{{ abilityresourcename }}","否","魔法","伤害 | 治疗/回复","无"
"16.3.1","Galio","Galio","Galio","W","Shield of Durand","Shield of Durand","GalioW","主动","{{ abilityresourcename }}","否","混合(物理+魔法)","敌方减益 | 二段/形态切换 | 护盾 | 控制 | 伤害 | 自我增益","嘲讽 | 减速"
"16.3.1","Galio","Galio","Galio","E","Justice Punch","Justice Punch","GalioE","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移","无"
"16.3.1","Galio","Galio","Galio","R","Hero's Entrance","Hero's Entrance","GalioR","主动","{{ abilityresourcename }}","否","魔法","护盾 | 伤害","无"
"16.3.1","Gangplank","Gangplank","Gangplank","P","Trial by Fire","Trial by Fire","Gangplank_Passive.png","被动","无","否","无/未标注","伤害","无"
"16.3.1","Gangplank","Gangplank","Gangplank","Q","Parrrley","Parrrley","GangplankQWrapper","主动","{{ abilityresourcename }}","否","无/未标注","无","无"
"16.3.1","Gangplank","Gangplank","Gangplank","W","Remove Scurvy","Remove Scurvy","GangplankW","主动","{{ abilityresourcename }}","否","无/未标注","斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","Gangplank","Gangplank","Gangplank","E","Powder Keg","Powder Keg","GangplankE","主动","No Cost","是","物理","充能技能 | 控制 | 伤害 | 治疗/回复","减速"
"16.3.1","Gangplank","Gangplank","Gangplank","R","Cannon Barrage","Cannon Barrage","GangplankR","主动","{{ abilityresourcename }}","否","混合(魔法+真实)","复活/免死相关 | 控制 | 伤害 | 资源交互","减速"
"16.3.1","Garen","Garen","Garen","P","Perseverance","Perseverance","Garen_Passive.png","被动","无","否","无/未标注","伤害 | 治疗/回复","无"
"16.3.1","Garen","Garen","Garen","Q","Decisive Strike","Decisive Strike","GarenQ","主动","No Cost","否","物理","控制 | 伤害 | 自我增益","沉默 | 减速"
"16.3.1","Garen","Garen","Garen","W","Courage","Courage","GarenW","主动","No Cost","否","无/未标注","护盾 | 伤害 | 资源交互 | 自我增益","无"
"16.3.1","Garen","Garen","Garen","E","Judgment","Judgment","GarenE","主动","No Cost","否","物理","二段/形态切换 | 伤害","无"
"16.3.1","Garen","Garen","Garen","R","Demacian Justice","Demacian Justice","GarenR","主动","No Cost","否","真实","伤害 | 斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","Gnar","Gnar","Gnar","P","Rage Gene","Rage Gene","Gnar_Passive.png","被动","无","否","无/未标注","二段/形态切换 | 资源交互","无"
"16.3.1","Gnar","Gnar","Gnar","Q","Boomerang Throw / Boulder Toss","Boomerang Throw / Boulder Toss","GnarQ","主动","No Cost","否","物理","敌方减益 | 控制 | 伤害","减速"
"16.3.1","Gnar","Gnar","Gnar","W","Hyper / Wallop","Hyper / Wallop","GnarW","主动","No Cost","否","魔法","控制 | 伤害 | 治疗/回复 | 资源交互","眩晕"
"16.3.1","Gnar","Gnar","Gnar","E","Hop / Crunch","Hop / Crunch","GnarE","主动","No Cost","否","物理","控制 | 伤害 | 位移 | 自我增益","减速"
"16.3.1","Gnar","Gnar","Gnar","R","GNAR!","GNAR!","GnarR","主动","No Cost","否","物理","控制 | 伤害","减速 | 眩晕"
"16.3.1","Gragas","Gragas","Gragas","P","Happy Hour","Happy Hour","GragasPassiveHeal.png","被动","无","否","无/未标注","治疗/回复","无"
"16.3.1","Gragas","Gragas","Gragas","Q","Barrel Roll","Barrel Roll","GragasQ","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害","减速"
"16.3.1","Gragas","Gragas","Gragas","W","Drunken Rage","Drunken Rage","GragasW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","Gragas","Gragas","Gragas","E","Body Slam","Body Slam","GragasE","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 控制 | 伤害","眩晕"
"16.3.1","Gragas","Gragas","Gragas","R","Explosive Cask","Explosive Cask","GragasR","主动","{{ abilityresourcename }}","否","魔法","伤害","无"
"16.3.1","Graves","Graves","Graves","P","New Destiny","New Destiny","GravesTrueGrit.png","被动","无","否","无/未标注","控制 | 伤害","击退"
"16.3.1","Graves","Graves","Graves","Q","End of the Line","End of the Line","GravesQLineSpell","主动","{{ abilityresourcename }}","否","物理","伤害","无"
"16.3.1","Graves","Graves","Graves","W","Smoke Screen","Smoke Screen","GravesSmokeGrenade","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 控制 | 伤害 | 召唤/部署","减速"
"16.3.1","Graves","Graves","Graves","E","Quickdraw","Quickdraw","GravesMove","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 二段/形态切换 | 伤害 | 位移 | 自我增益","无"
"16.3.1","Graves","Graves","Graves","R","Collateral Damage","Collateral Damage","GravesChargeShot","主动","{{ abilityresourcename }}","否","物理","伤害","无"
"16.3.1","Gwen","Gwen","Gwen","P","A Thousand Cuts","A Thousand Cuts","Gwen_Passive.png","被动","无","否","魔法","伤害 | 治疗/回复","无"
"16.3.1","Gwen","Gwen","Gwen","Q","Snip Snip!","Snip Snip!","GwenQ","主动","{{ abilityresourcename }}","否","混合(魔法+真实)","敌方减益 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复 | 自我增益","无"
"16.3.1","Gwen","Gwen","Gwen","W","Hallowed Mist","Hallowed Mist","GwenW","主动","{{ abilityresourcename }}","否","无/未标注","不可选取/无敌/霸体 | 二段/形态切换 | 召唤/部署 | 自我增益","无"
"16.3.1","Gwen","Gwen","Gwen","E","Skip 'n Slash","Skip 'n Slash","GwenE","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 位移 | 自我增益","无"
"16.3.1","Gwen","Gwen","Gwen","R","Needlework","Needlework","GwenR","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害","减速"
"16.3.1","Hecarim","Hecarim","Hecarim","P","Warpath","Warpath","Hecarim_Passive.png","被动","无","否","无/未标注","伤害 | 自我增益","无"
"16.3.1","Hecarim","Hecarim","Hecarim","Q","Rampage","Rampage","HecarimRapidSlash","主动","{{ abilityresourcename }}","否","物理","伤害 | 自我增益","无"
"16.3.1","Hecarim","Hecarim","Hecarim","W","Spirit of Dread","Spirit of Dread","HecarimW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","Hecarim","Hecarim","Hecarim","E","Devastating Charge","Devastating Charge","HecarimRamp","主动","{{ abilityresourcename }}","否","物理","二段/形态切换 | 控制 | 伤害 | 自我增益","击退"
"16.3.1","Hecarim","Hecarim","Hecarim","R","Onslaught of Shadows","Onslaught of Shadows","HecarimUlt","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 召唤/部署","恐惧"
"16.3.1","Heimerdinger","Heimerdinger","Heimerdinger","P","Hextech Affinity","Hextech Affinity","Heimerdinger_Passive.png","被动","无","否","无/未标注","召唤/部署","无"
"16.3.1","Heimerdinger","Heimerdinger","Heimerdinger","Q","H-28 G Evolution Turret","H-28 G Evolution Turret","HeimerdingerQ","主动","Turret Kit & {{ cost }} Mana","是","无/未标注","充能技能 | 控制 | 伤害 | 召唤/部署","减速"
"16.3.1","Heimerdinger","Heimerdinger","Heimerdinger","W","Hextech Micro-Rockets","Hextech Micro-Rockets","HeimerdingerW","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害 | 召唤/部署 | 资源交互","无"
"16.3.1","Heimerdinger","Heimerdinger","Heimerdinger","E","CH-2 Electron Storm Grenade","CH-2 Electron Storm Grenade","HeimerdingerE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 召唤/部署","减速 | 眩晕"
"16.3.1","Heimerdinger","Heimerdinger","Heimerdinger","R","UPGRADE!!!","UPGRADE!!!","HeimerdingerR","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 二段/形态切换 | 控制 | 伤害 | 召唤/部署","减速 | 眩晕"
"16.3.1","Hwei","Hwei","Hwei","P","Signature of the Visionary","Signature of the Visionary","HweiPassive.png","被动","无","否","魔法","伤害","无"
"16.3.1","Hwei","Hwei","Hwei","Q","Subject: Disaster","Subject: Disaster","HweiQ","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复","减速"
"16.3.1","Hwei","Hwei","Hwei","W","Subject: Serenity","Subject: Serenity","HweiW","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 护盾 | 控制 | 伤害 | 资源交互 | 自我增益","恐惧"
"16.3.1","Hwei","Hwei","Hwei","E","Subject: Torment","Subject: Torment","HweiE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速 | 禁锢 | 恐惧"
"16.3.1","Hwei","Hwei","Hwei","R","Spiraling Despair","Spiraling Despair","HweiR","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","Illaoi","Illaoi","Illaoi","P","Prophet of an Elder God","Prophet of an Elder God","Illaoi_P.png","被动","无","否","物理","伤害 | 召唤/部署 | 治疗/回复","无"
"16.3.1","Illaoi","Illaoi","Illaoi","Q","Tentacle Smash","Tentacle Smash","IllaoiQ","主动","{{ abilityresourcename }}","否","物理","伤害","无"
"16.3.1","Illaoi","Illaoi","Illaoi","W","Harsh Lesson","Harsh Lesson","IllaoiW","主动","{{ abilityresourcename }}","否","物理","伤害 | 位移 | 治疗/回复","无"
"16.3.1","Illaoi","Illaoi","Illaoi","E","Test of Spirit","Test of Spirit","IllaoiE","主动","{{ abilityresourcename }}","否","无/未标注","控制 | 伤害 | 召唤/部署","减速"
"16.3.1","Illaoi","Illaoi","Illaoi","R","Leap of Faith","Leap of Faith","IllaoiR","主动","{{ abilityresourcename }}","否","物理","不可选取/无敌/霸体 | 伤害 | 召唤/部署","无"
"16.3.1","Irelia","Irelia","Irelia","P","Ionian Fervor","Ionian Fervor","Irelia_Passive.png","被动","无","否","无/未标注","伤害 | 自我增益","无"
"16.3.1","Irelia","Irelia","Irelia","Q","Bladesurge","Bladesurge","IreliaQ","主动","{{ abilityresourcename }}","否","物理","伤害 | 位移 | 治疗/回复","无"
"16.3.1","Irelia","Irelia","Irelia","W","Defiant Dance","Defiant Dance","IreliaW","主动","{{ abilityresourcename }}","否","混合(物理+魔法)","敌方减益 | 二段/形态切换 | 伤害","无"
"16.3.1","Irelia","Irelia","Irelia","E","Flawless Duet","Flawless Duet","IreliaE","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害","眩晕"
"16.3.1","Irelia","Irelia","Irelia","R","Vanguard's Edge","Vanguard's Edge","IreliaR","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 资源交互","减速"
"16.3.1","Ivern","Ivern","Ivern","P","Friend of the Forest","Friend of the Forest","IvernP.png","被动","无","否","无/未标注","无","无"
"16.3.1","Ivern","Ivern","Ivern","Q","Rootcaller","Rootcaller","IvernQ","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 二段/形态切换 | 控制 | 伤害 | 位移","禁锢"
"16.3.1","Ivern","Ivern","Ivern","W","Brushmaker","Brushmaker","IvernW","主动","{{ abilityresourcename }}","是","魔法","充能技能 | 伤害","无"
"16.3.1","Ivern","Ivern","Ivern","E","Triggerseed","Triggerseed","IvernE","主动","{{ abilityresourcename }}","否","魔法","护盾 | 控制 | 伤害 | 召唤/部署","减速"
"16.3.1","Ivern","Ivern","Ivern","R","Daisy!","Daisy!","IvernR","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 位移 | 召唤/部署","无"
"16.3.1","Janna","Janna","Janna","P","Tailwind","Tailwind","JannaP.png","被动","无","否","魔法","伤害","无"
"16.3.1","Janna","Janna","Janna","Q","Howling Gale","Howling Gale","HowlingGale","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 召唤/部署","击飞"
"16.3.1","Janna","Janna","Janna","W","Zephyr","Zephyr","SowTheWind","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 召唤/部署 | 自我增益","减速"
"16.3.1","Janna","Janna","Janna","E","Eye Of The Storm","Eye Of The Storm","EyeOfTheStorm","主动","{{ abilityresourcename }}","否","无/未标注","护盾 | 伤害 | 召唤/部署","无"
"16.3.1","Janna","Janna","Janna","R","Monsoon","Monsoon","ReapTheWhirlwind","主动","{{ abilityresourcename }}","否","无/未标注","召唤/部署 | 治疗/回复","无"
"16.3.1","JarvanIV","Jarvan IV","Jarvan IV","P","Martial Cadence","Martial Cadence","JarvanIVP.png","被动","无","否","物理","伤害 | 治疗/回复","无"
"16.3.1","JarvanIV","Jarvan IV","Jarvan IV","Q","Dragon Strike","Dragon Strike","JarvanIVDragonStrike","主动","{{ abilityresourcename }}","否","物理","伤害","无"
"16.3.1","JarvanIV","Jarvan IV","Jarvan IV","W","Golden Aegis","Golden Aegis","JarvanIVGoldenAegis","主动","{{ abilityresourcename }}","否","无/未标注","护盾 | 控制 | 召唤/部署","减速"
"16.3.1","JarvanIV","Jarvan IV","Jarvan IV","E","Demacian Standard","Demacian Standard","JarvanIVDemacianStandard","主动","{{ abilityresourcename }}","否","魔法","伤害 | 自我增益","无"
"16.3.1","JarvanIV","Jarvan IV","Jarvan IV","R","Cataclysm","Cataclysm","JarvanIVCataclysm","主动","{{ abilityresourcename }}","否","物理","二段/形态切换 | 伤害 | 位移","无"
"16.3.1","Jax","Jax","Jax","P","Relentless Assault","Relentless Assault","Armsmaster_MasterOfArms.png","被动","无","否","无/未标注","自我增益","无"
"16.3.1","Jax","Jax","Jax","Q","Leap Strike","Leap Strike","JaxQ","主动","{{ abilityresourcename }}","否","物理","伤害 | 位移","无"
"16.3.1","Jax","Jax","Jax","W","Empower","Empower","JaxW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移 | 资源交互","无"
"16.3.1","Jax","Jax","Jax","E","Counter Strike","Counter Strike","JaxE","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 治疗/回复","眩晕"
"16.3.1","Jax","Jax","Jax","R","Grandmaster-at-Arms","Grandmaster-at-Arms","JaxR","主动","{{ abilityresourcename }}","否","魔法","伤害 | 自我增益","无"
"16.3.1","Jayce","Jayce","Jayce","P","Hextech Capacitor","Hextech Capacitor","Jayce_Passive.png","被动","无","否","无/未标注","自我增益","无"
"16.3.1","Jayce","Jayce","Jayce","Q","To the Skies! / Shock Blast","To the Skies! / Shock Blast","JayceToTheSkies","主动","{{ abilityresourcename }}","否","物理","二段/形态切换 | 控制 | 伤害 | 位移","减速"
"16.3.1","Jayce","Jayce","Jayce","W","Lightning Field / Hyper Charge","Lightning Field / Hyper Charge","JayceStaticField","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 召唤/部署 | 资源交互 | 自我增益","无"
"16.3.1","Jayce","Jayce","Jayce","E","Thundering Blow / Acceleration Gate","Thundering Blow / Acceleration Gate","JayceThunderingBlow","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 治疗/回复","无"
"16.3.1","Jayce","Jayce","Jayce","R","Mercury Cannon / Mercury Hammer","Mercury Cannon / Mercury Hammer","JayceStanceHtG","主动","No Cost","否","魔法","敌方减益 | 二段/形态切换 | 伤害","无"
"16.3.1","Jhin","Jhin","Jhin","P","Whisper","Whisper","Jhin_P.png","被动","无","否","无/未标注","伤害 | 斩杀/缺失生命值联动","无"
"16.3.1","Jhin","Jhin","Jhin","Q","Dancing Grenade","Dancing Grenade","JhinQ","主动","{{ abilityresourcename }}","否","物理","伤害 | 自我增益","无"
"16.3.1","Jhin","Jhin","Jhin","W","Deadly Flourish","Deadly Flourish","JhinW","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害 | 召唤/部署","禁锢"
"16.3.1","Jhin","Jhin","Jhin","E","Captive Audience","Captive Audience","JhinE","主动","{{ abilityresourcename }}","是","魔法","充能技能 | 复活/免死相关 | 控制 | 伤害 | 隐身/伪装 | 召唤/部署","减速"
"16.3.1","Jhin","Jhin","Jhin","R","Curtain Call","Curtain Call","JhinR","主动","{{ abilityresourcename }}","否","物理","二段/形态切换 | 控制 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复","减速"
"16.3.1","Jinx","Jinx","Jinx","P","Get Excited!","Get Excited!","Jinx_Passive.png","被动","无","否","无/未标注","自我增益","无"
"16.3.1","Jinx","Jinx","Jinx","Q","Switcheroo!","Switcheroo!","JinxQ","主动","Mana Per Rocket","否","物理","控制 | 伤害 | 资源交互 | 自我增益","减速"
"16.3.1","Jinx","Jinx","Jinx","W","Zap!","Zap!","JinxW","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害","减速"
"16.3.1","Jinx","Jinx","Jinx","E","Flame Chompers!","Flame Chompers!","JinxE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","禁锢"
"16.3.1","Jinx","Jinx","Jinx","R","Super Mega Death Rocket!","Super Mega Death Rocket!","JinxR","主动","{{ abilityresourcename }}","否","物理","伤害 | 斩杀/缺失生命值联动 | 治疗/回复 | 自我增益","无"
"16.3.1","Kaisa","Kai'Sa","Kai'Sa","P","Second Skin","Second Skin","Kaisa_Passive.png","被动","无","否","魔法","伤害","无"
"16.3.1","Kaisa","Kai'Sa","Kai'Sa","Q","Icathian Rain","Icathian Rain","KaisaQ","主动","{{ abilityresourcename }}","否","物理","伤害","无"
"16.3.1","Kaisa","Kai'Sa","Kai'Sa","W","Void Seeker","Void Seeker","KaisaW","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害","无"
"16.3.1","Kaisa","Kai'Sa","Kai'Sa","E","Supercharge","Supercharge","KaisaE","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 隐身/伪装 | 资源交互 | 自我增益","无"
"16.3.1","Kaisa","Kai'Sa","Kai'Sa","R","Killer Instinct","Killer Instinct","KaisaR","主动","{{ abilityresourcename }}","否","无/未标注","护盾 | 位移 | 自我增益","无"
"16.3.1","Kalista","Kalista","Kalista","P","Martial Poise","Martial Poise","Kalista_Passive.png","被动","无","否","无/未标注","二段/形态切换 | 位移","无"
"16.3.1","Kalista","Kalista","Kalista","Q","Pierce","Pierce","KalistaMysticShot","主动","{{ abilityresourcename }}","否","物理","伤害 | 位移","无"
"16.3.1","Kalista","Kalista","Kalista","W","Sentinel","Sentinel","KalistaW","主动","No Cost","是","魔法","充能技能 | 伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","Kalista","Kalista","Kalista","E","Rend","Rend","KalistaExpungeWrapper","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害 | 资源交互","减速"
"16.3.1","Kalista","Kalista","Kalista","R","Fate's Call","Fate's Call","KalistaRx","主动","{{ abilityresourcename }}","否","无/未标注","不可选取/无敌/霸体 | 位移","无"
"16.3.1","Karma","Karma","Karma","P","Gathering Fire","Gathering Fire","Karma_Passive.png","被动","无","否","无/未标注","敌方减益","无"
"16.3.1","Karma","Karma","Karma","Q","Inner Flame","Inner Flame","KarmaQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 资源交互","减速"
"16.3.1","Karma","Karma","Karma","W","Focused Resolve","Focused Resolve","KarmaSpiritBind","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 召唤/部署 | 治疗/回复","禁锢"
"16.3.1","Karma","Karma","Karma","E","Inspire","Inspire","KarmaSolKimShield","主动","{{ abilityresourcename }}","否","无/未标注","护盾 | 伤害 | 召唤/部署 | 资源交互","无"
"16.3.1","Karma","Karma","Karma","R","Mantra","Mantra","KarmaMantra","主动","No Cost","否","魔法","护盾 | 控制 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复 | 自我增益","减速 | 禁锢"
"16.3.1","Karthus","Karthus","Karthus","P","Death Defied","Death Defied","Karthus_Passive.png","被动","无","否","无/未标注","无","无"
"16.3.1","Karthus","Karthus","Karthus","Q","Lay Waste","Lay Waste","KarthusLayWasteA1","主动","{{ abilityresourcename }}","是","魔法","充能技能 | 伤害 | 召唤/部署","无"
"16.3.1","Karthus","Karthus","Karthus","W","Wall of Pain","Wall of Pain","KarthusWallOfPain","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 控制 | 召唤/部署 | 资源交互","减速"
"16.3.1","Karthus","Karthus","Karthus","E","Defile","Defile","KarthusDefile","主动","Mana per Second","否","魔法","伤害 | 召唤/部署 | 资源交互","无"
"16.3.1","Karthus","Karthus","Karthus","R","Requiem","Requiem","KarthusFallenOne","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害","无"
"16.3.1","Kassadin","Kassadin","Kassadin","P","Void Stone","Void Stone","Kassadin_Passive.png","被动","无","否","魔法","敌方减益 | 伤害","无"
"16.3.1","Kassadin","Kassadin","Kassadin","Q","Null Sphere","Null Sphere","NullLance","主动","{{ abilityresourcename }}","否","魔法","护盾 | 伤害 | 资源交互 | 自我增益","无"
"16.3.1","Kassadin","Kassadin","Kassadin","W","Nether Blade","Nether Blade","NetherBlade","主动","{{ abilityresourcename }}","否","魔法","伤害 | 资源交互 | 自我增益","无"
"16.3.1","Kassadin","Kassadin","Kassadin","E","Force Pulse","Force Pulse","ForcePulse","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 控制 | 伤害 | 资源交互","减速"
"16.3.1","Kassadin","Kassadin","Kassadin","R","Riftwalk","Riftwalk","RiftWalk","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移 | 资源交互","无"
"16.3.1","Katarina","Katarina","Katarina","P","Voracity","Voracity","Katarina_Passive.png","被动","无","否","魔法","敌方减益 | 伤害","无"
"16.3.1","Katarina","Katarina","Katarina","Q","Bouncing Blade","Bouncing Blade","KatarinaQ","主动","No Cost","否","魔法","伤害","无"
"16.3.1","Katarina","Katarina","Katarina","W","Preparation","Preparation","KatarinaW","主动","No Cost","否","无/未标注","自我增益","无"
"16.3.1","Katarina","Katarina","Katarina","E","Shunpo","Shunpo","KatarinaEWrapper","主动","No Cost","否","魔法","敌方减益 | 伤害 | 位移","无"
"16.3.1","Katarina","Katarina","Katarina","R","Death Lotus","Death Lotus","KatarinaR","主动","No Cost","否","混合(物理+魔法)","敌方减益 | 伤害","无"
